X,Y,Z,azimuth,dip,polarity,formation,formation_id
-50.0,6.123233995736766e-15,50.0,90.0,0.0,1,Sandstone,2
-49.24038765061041,-8.6824088833465,50.0,80.0,0.0,1,Sandstone,2
-46.98463103929542,-17.101007166283434,50.0,70.0,0.0,1,Sandstone,2
-43.30127018922194,-24.999999999999986,50.0,60.0,0.0,1,Sandstone,2
-38.302222155948904,-32.13938048432696,50.0,50.0,0.0,1,Sandstone,2
-32.13938048432697,-38.3022221559489,50.0,40.0,0.0,1,Sandstone,2
-25.00000000000002,-43.301270189221924,50.0,30.0,0.0,1,Sandstone,2
-17.10100716628347,-46.98463103929541,50.0,20.000000000000057,0.0,1,Sandstone,2
-8.682408883346517,-49.2403876506104,50.0,10.0,0.0,1,Sandstone,2
-9.184850993605149e-15,-50.0,50.0,0.0,0.0,1,Sandstone,2
8.682408883346499,-49.24038765061041,50.0,350.0,0.0,1,Sandstone,2
17.10100716628341,-46.98463103929543,50.0,340.00000000000006,0.0,1,Sandstone,2
25.000000000000007,-43.30127018922193,50.0,330.0,0.0,1,Sandstone,2
32.13938048432696,-38.302222155948904,50.0,320.0,0.0,1,Sandstone,2
38.30222215594889,-32.13938048432698,50.0,310.0,0.0,1,Sandstone,2
43.30127018922192,-25.00000000000002,50.0,300.0,0.0,1,Sandstone,2
46.98463103929541,-17.101007166283473,50.0,290.00000000000006,0.0,1,Sandstone,2
49.2403876506104,-8.68240888334652,50.0,280.0,0.0,1,Sandstone,2
50.0,0.0,25.0,270.0,0.0,1,Mudstone,3
49.2403876506104,8.682408883346517,25.0,260.0,0.0,1,Mudstone,3
46.98463103929542,17.101007166283434,25.0,250.0,0.0,1,Mudstone,3
43.30127018922194,24.999999999999996,25.0,240.0,0.0,1,Mudstone,3
38.302222155948904,32.13938048432696,25.0,230.0,0.0,1,Mudstone,3
32.13938048432697,38.302222155948904,25.0,220.0,0.0,1,Mudstone,3
25.000000000000007,43.30127018922193,25.0,210.0,0.0,1,Mudstone,3
17.10100716628344,46.984631039295415,25.0,200.0,0.0,1,Mudstone,3
8.68240888334652,49.2403876506104,25.0,190.0,0.0,1,Mudstone,3
3.061616997868383e-15,50.0,25.0,180.0,0.0,1,Mudstone,3
-8.682408883346515,49.2403876506104,25.0,170.0,0.0,1,Mudstone,3
-17.101007166283434,46.98463103929542,25.0,160.0,0.0,1,Mudstone,3
-24.99999999999999,43.30127018922194,25.0,150.0,0.0,1,Mudstone,3
-32.13938048432697,38.302222155948904,25.0,140.0,0.0,1,Mudstone,3
-38.3022221559489,32.13938048432697,25.0,130.0,0.0,1,Mudstone,3
-43.30127018922194,24.999999999999996,25.0,120.0,0.0,1,Mudstone,3
-46.984631039295415,17.101007166283445,25.0,110.0,0.0,1,Mudstone,3
-49.2403876506104,8.682408883346534,25.0,100.0,0.0,1,Mudstone,3
-50.0,6.123233995736766e-15,25.0,90.0,0.0,1,Mudstone,3
-49.24038765061041,-8.6824088833465,25.0,80.0,0.0,1,Mudstone,3
-46.98463103929542,-17.101007166283434,25.0,70.0,0.0,1,Mudstone,3
-43.30127018922194,-24.999999999999986,25.0,60.0,0.0,1,Mudstone,3
-38.302222155948904,-32.13938048432696,25.0,50.0,0.0,1,Mudstone,3
-32.13938048432697,-38.3022221559489,25.0,40.0,0.0,1,Mudstone,3
-25.00000000000002,-43.301270189221924,25.0,30.0,0.0,1,Mudstone,3
-17.10100716628347,-46.98463103929541,25.0,20.000000000000057,0.0,1,Mudstone,3
-8.682408883346517,-49.2403876506104,25.0,10.0,0.0,1,Mudstone,3
-9.184850993605149e-15,-50.0,25.0,0.0,0.0,1,Mudstone,3
8.682408883346499,-49.24038765061041,25.0,350.0,0.0,1,Mudstone,3
17.10100716628341,-46.98463103929543,25.0,340.00000000000006,0.0,1,Mudstone,3
25.000000000000007,-43.30127018922193,25.0,330.0,0.0,1,Mudstone,3
32.13938048432696,-38.302222155948904,25.0,320.0,0.0,1,Mudstone,3
38.30222215594889,-32.13938048432698,25.0,310.0,0.0,1,Mudstone,3
43.30127018922192,-25.00000000000002,25.0,300.0,0.0,1,Mudstone,3
46.98463103929541,-17.101007166283473,25.0,290.00000000000006,0.0,1,Mudstone,3
49.2403876506104,-8.68240888334652,25.0,280.0,0.0,1,Mudstone,3
